,Location,NameHotel,RatingHotel,CountRating,Price,Facilities,Quality,DistanceCenter,Around,Vicinity,Link,Price_Category
237,Phan Thiết,Khách sạn Mường Thanh Holiday Mũi Né,8.4,785,1717974,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.426,"Công viên, Suối, Núi","Làng chài, Sở thú, Đồi cát, Biển, Bãi đá",https://www.traveloka.com/vi-vn/hotel/detail?spec=14-01-2024.15-01-2024.1.1.HOTEL.3000010021795,Cao
238,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,197,1497000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.4,"Biển, Sân golf","Bảo tàng, Nhà ga, Tháp, Bãi đá",https://www.traveloka.com/vi-vn/hotel/detail?spec=14-01-2024.15-01-2024.1.1.HOTEL.1000000185636,Cao
239,Phan Thiết,Sandunes Beach Resort and Spa,8.1,230,1178000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,2.64,"Đồi cát, Biển","Công viên, Làng chài, Bãi đá, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=14-01-2024.15-01-2024.1.1.HOTEL.1000000487275,Cao
240,Phan Thiết,Khách sạn Minh Hùng,8.1,363,240975,"Máy lạnh, Lễ tân 24h, Chỗ đậu xe, WiFi",2,1.76,##,"Di tích, Sân golf, Bãi đá, Công viên, Suối, Đồi cát, Biển, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000447860,Thấp
241,Phan Thiết,Khu nghỉ dưỡng The Sailing Bay Beach Phan Thiết,8.4,417,1270000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi, Thang máy",4,0.56,Chùa,"Biển, Bãi đá, Làng chài, Công viên, Đồi cát, Suối, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000438560,Cao
242,Phan Thiết,Resort Poshanu,8.7,157,1857440,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",4,0.695,"Sân golf, Công viên, Bãi đá","Lâu đài, Bảo tàng, Tháp, Biển, Suối, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000427906,Cao
243,Phan Thiết,Surf4You Residence,8.4,375,950000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,0.47,"Công viên, Suối, Núi","Làng chài, Công viên, Chùa, Biển, Bãi đá, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000547430,Trung bình
244,Phan Thiết,Lotus Village Resort Mui Ne,8.6,369,1748000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,1.53,##,"Di tích, Bãi đá, Biển, Sân golf, Công viên, Núi, Suối, Đồi cát",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000010033386,Cao
245,Phan Thiết,Azerai Ke Ga Bay,9.0,92,6101033,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",5,1.96,##,"Hải đăng, Suối nước nóng",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000321549,Cao
246,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.8,486,1179750,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.877,"Chùa, Bãi đá","Biển, Làng chài, Công viên, Đồi cát, Suối, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000412195,Cao
247,Phan Thiết,Mũi Né Boutique Hotel,7.4,75,523600,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,1.09,##,"Bãi đá, Bãi biển, Sân golf, Bảo tàng, Tháp, Núi, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000010029791,Trung bình
248,Phan Thiết,The Cliff Resort & Residences Phan Thiết,9.0,365,1831500,"Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.63,"Bãi đá, Sân golf","Bảo tàng, Lâu đài, Biển, Tháp, Núi, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000418189,Cao
249,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),8.2,127,315900,"Máy lạnh, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",1,0.527,##,"Lâu đài, Bảo tàng, Tháp, Biển, Suối, Núi, Công viên, Bãi đá",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000503988,Thấp
250,Phan Thiết,Sea Links Beach Resort & Golf,8.7,131,2000000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,0.182,"Sân golf, Lâu đài, Bãi đá","Bảo tàng, Tháp, Biển, Suối, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000353191,Cao
251,Nha Trang,Melissa Hotel Nha Trang,8.6,648,553350,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,1.4,Công viên,"Biển, Nhà ga, Quảng trường, Khu mua sắm, Nhà thờ, Bảo tàng, Viện Hải dương học, Chợ, Tháp, Thủy Cung",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000020002678,Trung bình
252,Nha Trang,Le Soleil Nha Trang Hotel,8.2,116,196200,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,1.31,"Quảng trường, Biển, Tháp, Khu mua sắm","Công viên, Nhà thờ, Bảo tàng, Tháp, Viện Hải dương học,  Suối nước nóng, Biển, Nhà ga",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000392557,Thấp
253,Nha Trang,Aroma Nha Trang Boutique Hotel,8.1,437,300000,"Máy lạnh, Nhà hàng, Lễ tân 24h, Thang máy, WiFi",4,1.76,"Biển, Công viên, Quảng trường, Tháp","Nhà ga, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Chùa, Viện Hải dương học, Biển, Suối nước nóng",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000600597,Thấp
254,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,390,202216,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,1.56,"Biển, Quảng trường, Công viên, Tháp, Khu mua sắm","Nhà ga, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Chùa, Viện Hải dương học, Biển, Suối nước nóng",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000010023795,Thấp
255,Nha Trang,Khách sạn Sun City Nha Trang,8.3,1115,295120,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,1.32,"Biển, Quảng trường, Tháp, Khu mua sắm","Nhà ga, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Chùa, Viện Hải dương học, Biển, Suối nước nóng, Công viên",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000430754,Thấp
256,Nha Trang,Khách sạn Premier Havana Nha Trang,8.9,259,1398600,"Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,1.04,"Biển, Quảng trường, Tháp, Khu mua sắm, Bảo tàng","Nhà ga, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Chùa, Viện Hải dương học, Biển, Suối nước nóng, Công viên",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000432590,Cao
257,Nha Trang,Rex Hotel and Apartment,8.5,574,317647,"Máy lạnh, Nhà hàng, Lễ tân 24h, Thang máy, WiFi",3,0.527,"Nhà thờ, Khu mua sắm, Phòng tranh","Nhà ga, Tháp, Quảng trường, Chùa, Bảo tàng, Biển, Chợ, Công viên, Suối nước nóng, Viện Hải dương học",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000515132,Thấp
258,Nha Trang,La Vague Hotel Nha Trang,8.8,157,637500,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,1.11,Công viên,"Biển, Nhà ga, Quảng trường, Khu mua sắm, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Tháp, Thủy Cung",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.9000000928831,Trung bình
259,Nha Trang,Gold Ocean Apartments Nha Trang,8.6,485,585000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",0,1.45,"Biển, Quảng trường, Tháp, Khu mua sắm, Công viên","Nhà ga, Nhà thờ, Bảo tàng, Phòng tranh, Chợ, Chùa, Viện Hải dương học, Biển, Suối nước nóng",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000010021134,Trung bình
260,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.4,80,2025000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,0.864,"Biển, Khu vui chơi","Nhà ga, Thủy cung, Viện Hải dương học, Biển,",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000192322,Cao
261,Nha Trang,Smile Hotel Nha Trang,8.9,361,228000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Thang máy, WiFi",4,0.946,"Khu mua sắm, Tháp, Quảng trường, Biển, Bảo tàng, Nhà thờ","Nhà thờ, Phòng tranh, Nhà ga, Chợ, Công viên, Chùa, Tháp, Suối nước nóng, Biển, Viện Hải dương học",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.3000020004247,Thấp
262,Nha Trang,Ana Mandara Cam Ranh,9.2,15,3675645,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,1.86,Tượng đài,"Sân bay, Biển, Chợ, Chùa",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.9000001043095,Cao
263,Nha Trang,Masova Hotel ,8.9,293,544425,"Máy lạnh, Nhà hàng, Lễ tân 24h, Thang máy, WiFi",4,1.45,Công Viên,"Biển, Quảng trường, Nhà ga, Tháp, Khu mua sắm, Bảo tàng, Viện Hải dương học, Phòng tranh, Chùa, Thủy cung",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.9000000874232,Trung bình
264,Nha Trang,The Anam Cam Ranh,9.0,68,4320812,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,1.17,##,"Biển, Tượng đài",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000629041,Cao
265,Nha Trang,Hon Tam Resort,8.7,187,1762500,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",5,0.39,##,"Thủy cung, Khu vui chơi, Biển",https://www.traveloka.com/vi-vn/hotel/detail?spec=13-12-2023.14-12-2023.1.1.HOTEL.1000000367144,Cao
266,Phú Quốc,The Palmy Phú Quốc Resort & Spa,7.9,757,1090000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Thang máy, WiFi",4,0.709,Biển ,"Chùa, Miếu, Thác nước, Suối, Biển, Di tích, Khu du lịch ",https://www.traveloka.com/vi-vn/hotel/detail?spec=10-12-2023.11-12-2023.1.1.HOTEL.3000020008174,Cao
267,Phú Quốc,Halona Hotel Phu Quoc,8.6,449,340000,"Nhà hàng, Lễ tân 24h, WiFi, Thang máy",2,0.656,"Miếu, Di tích","Chùa, Biển, Khu du lịch, Thác nước, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000573747,Thấp
268,Phú Quốc,Khách sạn VinHolidays Fiesta Phú Quốc,8.6,669,1010000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.913,Khu vui chơi,"Bãi biển, Sở thú, Biển, Địa điểm chụp hình",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000890249,Trung bình
269,Phú Quốc,Khách sạn Mường Thanh Luxury Phú Quốc,8.6,429,1200000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,2.35,##,"Sân bay, Thác nước, Biển, Chùa, Cầu, Di tích, Miếu",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010030791,Cao
270,Phú Quốc,Khu nghỉ dưỡng Arcadia Phú Quốc,8.1,450,436000,"Máy lạnh, Lễ tân 24h, Chỗ đậu xe, WiFi",3,1.95,##,"Sân bay, Biển, Chùa, Di tích, Miếu, Thác nước, Khu du lịch, Làng chài",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000425916,Trung bình
271,Phú Quốc,VARIA Hotel,8.4,290,635000,"Máy lạnh, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",2,0.412,"Di tích, Miếu, Sân vận động","Sân bay, Chùa, Biển, Khu du lịch, Thác nước, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000020021019,Trung bình
272,Phú Quốc,Blue Sky Phú Quốc Hotel,8.6,249,509575,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,0.604,"Di tích, Miếu, Sân vận động","Sân bay, Chùa, Biển, Khu du lịch, Thác nước, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000594716,Trung bình
273,Phú Quốc,Linh Dan Bungalow,7.1,24,330124,"Lễ tân 24h, Chỗ đậu xe, WiFi",1,2.66,##,"Sân bay, Sân vận động, Di tích, Miếu, Chùa, Khu du lịch, Biển, Suối, Thác nước",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000020384,Thấp
274,Phú Quốc,Venus Hotel & Sky Bar Phu Quoc,7.6,29,357000,"Nhà hàng, Lễ tân 24h, WiFi",2,0.591,"Di tích, Miếu ","Sân bay, Sân vận động, Chùa, Biển, Thác nước, Khu du lịch, Suối",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010027654,Thấp
275,Phú Quốc,S Bungalow Phu Quoc,8.2,40,320000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",2,1.92,##,"Sân bay, Biển, Chùa, Sân vận động, Di tích, Miếu, Thác nước, Khu du lịch, Làng chài",https://www.traveloka.com/vi-vn/hotel/detail?spec=23-01-2024.24-01-2024.1.1.HOTEL.3000020016636,Thấp
276,Phú Quốc,Seashells Phú Quốc Hotel & Spa,8.7,225,2165625,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, WiFi",5,0.88,"Di tích, Miếu","Sân bay, Sân vận động, Chùa, Biển, Khu du lịch, Thác nước, ",https://www.traveloka.com/vi-vn/hotel/detail?spec=23-01-2024.24-01-2024.1.1.HOTEL.3000010043411,Cao
277,Phú Quốc,Famiana Resort & Spa Phú Quốc,8.9,211,1476090,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, WiFi",4,0.619,Biển,"Sân bay, Chùa, Di tích, Miếu, Sân vận động, Suối, Thác nước",https://www.traveloka.com/vi-vn/hotel/detail?spec=23-01-2024.24-01-2024.1.1.HOTEL.1000000429338,Cao
278,Phú Quốc,The May Hotel Phu Quoc,7.9,47,872000,"Máy lạnh, Nhà hàng, Hồ bơi, Chỗ đậu xe, Thang máy, WiFi",3,1.02,##,"Sân bay, Biển, Chùa, Di tích, Miếu, Sân vận động, Thác nước",https://www.traveloka.com/vi-vn/hotel/detail?spec=23-01-2024.24-01-2024.1.1.HOTEL.9000000927704,Trung bình
279,Phú Quốc,Mövenpick Villas & Residences Phu Quoc,8.9,61,2664900,"Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",5,1.89,##,"Biển, Sở thú, Miếu, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000852120,Cao
280,Quy Nhơn,Khách sạn ANYA Quy Nhơn,8.7,196,979776,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.669,Bến xe,"Biển, Sở thú, Di tích, Núi, Sân vận động, Chùa, Bảo tàng, Tượng đài",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000134682,Trung bình
281,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,7.7,130,595000,"Lễ tân 24h, WiFi",3,1.3,Bảo tàng,"Chùa, Tượng đài, Biển, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000561362,Trung bình
282,Quy Nhơn,O.Six Resort,7.2,55,803250,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,9.68,##,"Di tích, Công viên, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000020013159,Trung bình
283,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,7.9,155,1000000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.994,"Bến xe, Biển, Di tích ","Bảo tàng, Chùa, Tượng đài, Núi, Địa điểm nổi tiếng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010029787,Trung bình
284,Quy Nhơn,Khách sạn Mường Thanh Quy Nhơn,8.1,259,913500,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi, Thang máy",4,0.991,"Bảo tàng, Chùa","Sân vận động, Tượng đài, Biển, Núi",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010025455,Trung bình
285,Quy Nhơn,Hong Diep Hotel Quy Nhon,8.4,121,340565,"Lễ tân 24h, WiFi",2,1.53,##,"Bảo tàng, Tượng đài, Chùa, Tượng đài",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010029798,Thấp
286,Quy Nhơn,Ly Ky Hotel,8.3,340,360000,"Máy lạnh, Lễ tân 24h, Thang máy, WiFi",2,1.18,Biển,"Bảo tàng, Chùa, Tượng đài, Núi, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010031615,Thấp
287,Quy Nhơn,Delight Hotel,8.6,211,393750,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",2,0.353,"Bảo tàng, Chùa, Tượng đài","Biển, Núi, Tượng đài",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000020021078,Thấp
288,Quy Nhơn,Avani Quy Nhơn Resort & Spa,8.4,62,3222292,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",5,7.0,##,##,https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000327221,Cao
289,Quy Nhơn,Blue Sea Hotel Quy Nhon,8.8,285,331500,"Máy lạnh, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",2,1.31,Biển,"Bảo tàng, Chùa, Tượng đài, Núi, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010043126,Thấp
290,Quy Nhơn,Khu nghỉ dưỡng FLC Luxury Quy Nhơn,8.4,92,4930000,"Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi, Thang máy",5,9.0,Khu du lịch,##,https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010021262,Cao
291,Quy Nhơn,Khách sạn Hải Âu Quy Nhơn,8.9,240,3927000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi, Thang máy",4,1.12,Biển,"Di tích, Bảo tàng, Chùa, Tượng đài",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000255828,Cao
292,Quy Nhơn,Grand Hyams Hotel Quy Nhon Beach,9.1,62,981000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",5,0.503,"Bảo tàng, Chùa","Tượng đài, Biển, Núi, Địa điểm nổi tiếng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000001109040,Trung bình
293,Quy Nhơn,Mento Hotel Quy Nhon,8.9,124,567000,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",3,1.27,Biển,"Chùa, Bảo tàng, Tượng đài, Núi, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000020020065,Trung bình
294,Quy Nhơn,Song Suoi Homestay,8.9,152,288750,"Lễ tân 24h, WiFi",2,0.926,"Biển, Bảo tàng, Chùa","Tượng đài, Núi, Địa điểm nổi tiếng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000122289,Thấp
295,Hội An,Hội An Việt House Homestay,7.8,60,253575,"Máy lạnh, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, WiFi",1,0.725,"Di tích, Chùa, Đình, Địa điểm nổi tiếng, Chùa, Bảo tàng, Quảng trường, Cầu","Bảo tàng, Chùa",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010039953,Thấp
296,Hội An,Pho Hoi 1 Hotel,7.9,401,283763,WiFi,2,0.206,"Địa điểm nổi tiếng, Phòng trưng bày, Đền, Khu mua sắm, chùa, bảo tàng,","Bảo tàng, Địa điểm nổi tiếng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000531603,Thấp
297,Hội An,Khách Sạn Hoài Niệm Hội An,8.5,470,395200,"Nhà hàng, Hồ bơi, Lễ tân 24h",3,0.806,"Đình, Địa điểm nổi tiếng, Chùa, Di tích","Bảo tàng, Cầu, Di tích, bảo tàng, Chùa, Đền thờ",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000428349,Thấp
298,Hội An,Golden Bell Backpacker Hotel & Pool Bar,8.8,276,307605,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,1.05,"Bảo tàng, Chùa, Di tích, Bảo tàng, Phòng trưng bày","Bảo tàng, Chùa, Địa điểm nổi tiếng, Cầu",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000603810,Thấp
299,Hội An,Golden River Hotel,8.3,136,463505,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,0.0,"Quảng trường, Đình, Chùa, Địa điểm nổi tiếng, Cầu, Bảo tàng","Đền, Phòng trưng bày, Bảo tàng, Chùa",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000510323,Trung bình
300,Hội An,Hội An Reverie Villas,8.3,307,312800,"Máy lạnh, Nhà hàng, Hồ bơi, Chỗ đậu xe, WiFi",3,2.13,"Di tích, Sở thú, Chùa","Quảng trường, Đình, Chùa, Di tích, Bảo tàng, Địa điểm nổi tiếng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000481032,Thấp
301,Hội An,Hoi An Canal House,8.7,255,1084320,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi",3,0.556,"Chùa, Quảng trường, Đình, Bảo tàng, Di tích, Địa điểm nổi tiếng","Đền, Bảo tàng, Khu vui chơi",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010034587,Cao
302,Hội An,Khách sạn Mường Thanh Holiday Hội An,8.7,278,740250,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,2.58,Biển,"Địa điểm nổi tiếng, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000492057,Trung bình
303,Hội An,Khách sạn Lasenta Boutique Hội An,9.0,291,1137500,"Máy lạnh, Nhà hàng, Hồ bơi, Lễ tân 24h, Chỗ đậu xe, WiFi, Thang máy",4,1.67,"Bảo tàng, Chùa","Địa điểm nổi tiếng, Bảo tàng, Phòng trưng bày, Đền",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.1000000628529,Cao
304,Hội An,Anio Boutique Hotel Hoi An,9.1,55,1120000,"Máy lạnh, Nhà hàng, Hồ bơi, Chỗ đậu xe, Thang máy, WiFi",4,0.722,"Chùa, Di tích, Bảo tàng, Phòng trưng bày","Địa điểm nổi tiếng, Đền, Chùa, Đình, Di tích",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.9000000337325,Cao
305,Hội An,TTC Hotel - Hoi An,8.5,129,869400,"Máy lạnh, Hồ bơi, Nhà hàng, Lễ tân 24h, Chỗ đậu xe, Thang máy, WiFi",4,0.725,"Chùa, Đình, Di tích, Bảo tàng, Phòng trưng bày","Địa điểm nổi tiếng, Chùa, Bảo tàng",https://www.traveloka.com/vi-vn/hotel/detail?spec=11-12-2023.12-12-2023.1.1.HOTEL.3000010037105,Trung bình
